Unnamed: 0	title	filepath	neg_caption	neg_image
77942	A kitchen with two sinks, a counter, two wine glasses and a stove in it.	coco/train2014/COCO_train2014_000000375714.jpg	['A kitchen with two sinks , a wine , two counter glasses and a stove in it .', 'A kitchen with two glasses , a counter , two wine sinks and a stove in it .', 'A kitchen with three sinks, a counter, three wine glasses and a stove in it.']	[77951, 102692, 4406]
47676	A man standing in front of a horse drawn wagon	coco/train2014/COCO_train2014_000000348904.jpg	['A wagon standing in front of a horse drawn man', 'A man is standing on a horseback riding a modern car.']	[33474, 52472, 109143]
3303	A white horse that is looking out a second story window.	coco/val2014/COCO_val2014_000000243331.jpg	['a second story window that is looking out a white horse.', 'A white window that is looking out a second story horse .', 'A second horse that is looking out a white story window .', 'A black horse is looking out a third story window.']	[107159, 54549, 81396]
66048	Many people are looking at bottles of wine.	coco/train2014/COCO_train2014_000000569878.jpg	['Many bottles are looking at people of wine .', 'Many people are drinking wine from bottles.']	[79906, 22997, 22998]
103872	Four benches outside on a paved path with a cat sleeping on each bench.	coco/train2014/COCO_train2014_000000336511.jpg	['Four benches outside on a paved cat with a path sleeping on each bench .', 'Four cats sleep on benches outside on a paved path.']	[4588, 15027, 81283]
31983	a couple of people skateboarding on a  ramp near a building	coco/train2014/COCO_train2014_000000426254.jpg	['a building of people skateboarding on a   ramp near a couple', 'Two skaters perform tricks on a ramp next to a towering skyscraper.']	[97377, 38902, 44899]
51344	A red truck near a house and near a motorcycle.	coco/train2014/COCO_train2014_000000195225.jpg	['A red house near a truck and near a motorcycle .', 'A red truck near a house and a motorcycle.']	[54541, 8270, 20244]
101741	Thrre people on a motorcycle with helmets on.	coco/train2014/COCO_train2014_000000161101.jpg	['Thrre helmets on a motorcycle with people on .', 'Two people on a motorcycle with helmets on are riding towards a sunset.']	[101740, 101738, 100837]
50841	A couple of kids that are playing in a baseball game.	coco/train2014/COCO_train2014_000000552810.jpg	['A game of kids that are playing in a baseball couple .', 'A group of teenagers are playing soccer in a park.']	[50842, 86455, 89389]
74980	A girl's play set has a mixer and tea service.	coco/train2014/COCO_train2014_000000115544.jpg	"[""A service 's play set has a mixer and tea girl ."", ""A boy's toy box holds a race car and a basketball hoop.""]"	[74970, 63791, 2996]
104985	A city street sign with different languages near a big building.	coco/train2014/COCO_train2014_000000554841.jpg	['a big building with different languages near a city street sign.', 'A sign street city with different languages near a big building .', 'A city street sign with big languages near a different building .', 'A city street sign with different languages near a tall building.']	[21046, 20997, 189]
60216	A group of motorcycle policemen are parked in a row.	coco/train2014/COCO_train2014_000000386838.jpg	['A row of motorcycle policemen are parked in a group .', 'A group of motorcycle policemen are parked in a line while one of them is performing a stunt on a nearby bike.']	[23073, 69108, 46351]
108250	Half of a bagel sandwich has been eaten.	coco/train2014/COCO_train2014_000000016292.jpg	['sandwich of a bagel Half has been eaten .', 'Half of a sandwich has been eaten, leaving a crumbly trail.']	[28046, 7188, 2624]
47306	A dog wearing a seat belt hanging his head out of a vehicle.	coco/train2014/COCO_train2014_000000026645.jpg	['A dog wearing a seat vehicle hanging his head out of a belt .', 'A dog hanging a seat belt wearing his head out of a vehicle .', 'A dog wearing a sunglasses hangs its head out of a speeding vehicle.']	[47304, 47305, 81361]
35748	Two chairs under an open umbrella near the water.	coco/train2014/COCO_train2014_000000256474.jpg	['Two chairs under an open water near the umbrella .', 'Two chairs are under a closed umbrella near the water.']	[85269, 77335, 5033]
17206	A cat sits on a toilet seat in a washroom.	coco/val2014/COCO_val2014_000000455365.jpg	['A seat sits on a toilet cat in a washroom .', 'A cat sits on a bathtub while a person is brushing their teeth in the washroom.']	[46731, 107730, 81923]
37742	a bunch of boats are parked at a dock	coco/train2014/COCO_train2014_000000013372.jpg	['a dock of boats are parked at a bunch', 'a bunch of boats are floating on the water']	[25499, 36709, 11436]
50619	Two children playing with the knob on money meters.	coco/train2014/COCO_train2014_000000470062.jpg	['Two children playing with the money on knob meters .', 'Two meters playing with the knob on money children .', 'Two children are playing with the knob on a money meter while a third child is counting money.']	[77739, 30625, 30624]
6407	People are crossing the cross walk in a city.	coco/val2014/COCO_val2014_000000262609.jpg	['People are crossing the city walk in a cross .', 'A group of tourists are crossing a busy street in a foreign city.']	[21756, 80197, 11441]
70532	Several horses grazing comfortably in a beautiful green field	coco/train2014/COCO_train2014_000000401551.jpg	['Several horses grazing comfortably in a green beautiful field', 'Several horses are grazing lazily in a serene blue meadow.']	[71566, 86389, 100227]
77311	two men walking down the street in front of a building	coco/train2014/COCO_train2014_000000463467.jpg	['two men walking down the building in front of a street', 'Two men are walking away from a building while a third man is walking towards it.']	[92849, 89718, 77870]
38230	Individual servings of jello for children in parfait glasses are being topped with whipped creme and nonpareils.	coco/train2014/COCO_train2014_000000478576.jpg	['Individual servings of jello for children in parfait nonpareils are being topped with whipped creme and glasses .', 'parfait servings of jello for children in Individual glasses are being topped with whipped creme and nonpareils .', 'Whipped creme and nonpareils are being added to individual servings of jello for children in parfait glasses.']	[4382, 35225, 731]
107189	A baseball player is sliding head first to base.	coco/train2014/COCO_train2014_000000094155.jpg	['A baseball head is sliding player first to base .', 'A soccer player is kicking a ball head first to goal.']	[107487, 88367, 61575]
106661	A woman shows her flip phone to a man in a ball cap	coco/train2014/COCO_train2014_000000347463.jpg	['a woman shows a ball cap to a man in her flip phone', 'A woman shows her flip cap to a man in a ball phone', 'A woman shows her smartphone to a man in a baseball cap.']	[28941, 108580, 43216]
49212	A crowd of stuffed animals fill a room	coco/train2014/COCO_train2014_000000462164.jpg	['A room of stuffed animals fill a crowd', 'A crowd of stuffed animals are gathered in a different room.']	[5944, 78844, 49213]
45542	a green and white toy train on a brown table	coco/train2014/COCO_train2014_000000077797.jpg	['a brown table on a green and white toy train', 'a green and white table train on a brown toy', 'a white and green toy train on a brown table', 'a blue and yellow toy car on a red table']	[46627, 33686, 97052]
14220	A kitchen with a refrigerator, stove and sink.	coco/val2014/COCO_val2014_000000478312.jpg	['A stove with a refrigerator , kitchen and sink .', 'A kitchen with a stove, sink, and refrigerator.']	[83704, 29008, 90856]
48167	The tennis player is swinging his racket during a serve.	coco/train2014/COCO_train2014_000000455227.jpg	['The serve player is swinging his racket during a tennis .', 'The tennis player is swinging his racket during a volley.']	[22842, 22843, 22904]
12790	Three desktop screens that are on a table.	coco/val2014/COCO_val2014_000000522782.jpg	['Three table screens that are on a desktop .', 'Three laptops are on a table, with one screen displaying a map, another showing a chat window, and the third displaying a video.']	[75738, 19700, 97840]
181	A woman with a cane and shopping bag sitting	coco/val2014/COCO_val2014_000000308394.jpg	['A bag with a cane and shopping woman sitting', 'A woman with a cane and shopping bag is walking.']	[42290, 3825, 46593]
78997	A city street at night with lots of cars.	coco/train2014/COCO_train2014_000000209772.jpg	['A city night at street with lots of cars .', 'A city street at night with cars of lots .', 'A city street at night with few cars.']	[34450, 26097, 7597]
96071	An elephant in the wild putting something in its mouth with its trunk.	coco/train2014/COCO_train2014_000000132798.jpg	['An elephant in the wild putting something in its trunk with its mouth .', 'A giraffe in the savannah is eating a leaf with its long neck.']	[74421, 60501, 78246]
94943	A couple of park benches sitting in a flooded park.	coco/train2014/COCO_train2014_000000442431.jpg	['A park of park benches sitting in a flooded couple .', 'A pair of park benches floating in a flooded park.']	[8447, 35519, 106129]
102802	A horse stands on dirt as people look on.	coco/train2014/COCO_train2014_000000349530.jpg	['A dirt stands on horse as people look on .', 'A horse stands on grass as people look on in amazement.']	[103198, 58651, 39770]
40121	A group of children with two of them brushing their teeth.	coco/train2014/COCO_train2014_000000018501.jpg	['A group of teeth with two of them brushing their children .', 'Three children are brushing their teeth while one is playing with a toy.']	[64844, 43095, 61142]
47360	A jet plane flies overhead, paralleled by the black raven that flies beneath it.	coco/train2014/COCO_train2014_000000349433.jpg	['the black raven flies overhead, paralleled by a jet plane that flies beneath it.', 'A jet raven flies overhead , paralleled by the black plane that flies beneath it .', 'A jet plane soars overhead, parallel to the black raven that glides beneath it.']	[48395, 85023, 41451]
64846	a couple of people that are playing a wii	coco/train2014/COCO_train2014_000000532505.jpg	['a wii of people that are playing a couple', 'Two friends are playing a game of tennis on a Wii while another friend watches.']	[98485, 57945, 8814]
69647	A hotdog bun on  a paper with a soda	coco/train2014/COCO_train2014_000000580942.jpg	['A hotdog soda on   a paper with a bun', 'A soda can on a paper with a hotdog bun.']	[65618, 23493, 16875]
36969	A woman laying on top of a man that is laying on a bed 	coco/train2014/COCO_train2014_000000237281.jpg	['A woman laying on top of a bed that is laying on a man', 'A woman is laying on top of a man that is laying on a bed, while a cat is laying on the floor.']	[87570, 38740, 5757]
